date,accessoires mode femme,alimentaire,barrettes,beauté et hygiène,bracelets et boucles d'oreille,chaussure pour homme,chaussures femme,chaussures homme,chaussures pour enfants garçon,chaussures pour femme,chaussures pour homme,chemise homme,complet nourrissons,complément alimentaire,ensemble pour homme,hygiène et soins du corps,montres homme,pendentif et boucle d'oreille,petits électroménagers,robe femme,robe pour femme,roman,sac usage mixte,sacs à mains,soins du corps,soins esthétiques,tenue pour homme,thé,électroménagers,e-commerce,country,eventail pour femme,grand électroménager,high tech,hygiène et beauté,hygiène et ménage
2019-12-22,0,20,0,0,0,6.0,17.0,17.0,0.0,0.0,17.0,42.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,53.0,0,49,0,0,0,0,0,63,9,4,canada,0.0,0.0,54.0,0.0,0.0
2019-12-29,0,21,1,0,0,5.0,16.0,22.0,0.0,0.0,0.0,31.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,0,52,0,0,0,0,0,76,24,2,canada,0.0,0.0,43.0,0.0,0.0
2020-01-05,0,23,1,0,0,0.0,35.0,20.0,0.0,5.0,0.0,14.0,0.0,14.0,7.0,0.0,5.0,0.0,0.0,14.0,0,46,0,0,0,0,0,71,9,9,canada,0.0,0.0,65.0,0.0,0.0
2020-01-12,0,22,0,0,0,0.0,15.0,5.0,0.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,35.0,0,46,0,0,0,0,0,67,13,14,canada,0.0,0.0,21.0,0.0,0.0
2020-01-19,0,20,1,0,0,0.0,36.0,5.0,0.0,5.0,0.0,51.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,23.0,0,51,0,0,0,2,0,50,8,15,canada,0.0,0.0,78.0,0.0,0.0
2020-01-26,0,22,0,0,0,0.0,25.0,0.0,0.0,0.0,7.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,53,0,0,0,2,0,56,4,7,canada,0.0,0.0,43.0,0.0,0.0
2020-02-02,0,24,0,0,0,5.0,10.0,10.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1,62,0,0,0,0,0,54,11,15,canada,0.0,0.0,32.0,0.0,0.0
2020-02-09,0,23,0,0,0,5.0,15.0,10.0,0.0,5.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0,51,0,0,0,4,0,48,11,15,canada,0.0,0.0,36.0,0.0,0.0
2020-02-16,0,20,0,0,0,10.0,40.0,0.0,0.0,5.0,7.0,21.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,54.0,1,49,0,0,0,2,0,78,9,17,canada,0.0,0.0,65.0,0.0,0.0
2020-02-23,0,20,1,0,0,0.0,5.0,10.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,59,0,0,0,0,0,30,11,12,canada,0.0,0.0,44.0,0.0,0.0
2020-03-01,0,19,0,0,0,5.0,52.0,5.0,0.0,0.0,7.0,47.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,0,53,0,0,0,0,0,60,14,16,canada,0.0,0.0,54.0,0.0,0.0
2020-03-08,0,23,0,0,0,5.0,19.0,14.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,1,46,0,0,0,0,0,66,19,14,canada,0.0,0.0,50.0,0.0,0.0
2020-03-15,0,13,0,0,0,5.0,32.0,9.0,0.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,29.0,0,38,0,0,0,0,0,47,5,12,canada,0.0,0.0,46.0,0.0,0.0
2020-03-22,0,28,0,0,0,0.0,22.0,0.0,0.0,4.0,6.0,12.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,20.0,0,43,0,0,0,0,0,53,5,16,canada,0.0,0.0,37.0,0.0,0.0
2020-03-29,0,33,0,0,0,4.0,8.0,8.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,53,0,0,0,0,0,46,5,6,canada,0.0,0.0,34.0,0.0,0.0
2020-04-05,0,25,1,0,0,0.0,46.0,13.0,0.0,4.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,34.0,0,52,0,0,0,0,0,60,14,19,canada,0.0,0.0,36.0,0.0,0.0
2020-04-12,0,24,0,0,0,4.0,30.0,13.0,0.0,4.0,0.0,6.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,42.0,0,53,0,0,0,0,0,62,17,19,canada,0.0,0.0,55.0,0.0,0.0
2020-04-19,0,23,1,0,0,0.0,29.0,0.0,0.0,4.0,0.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0,49,0,0,0,0,0,45,19,12,canada,0.0,0.0,78.0,0.0,0.0
2020-04-26,0,19,0,0,0,0.0,26.0,0.0,0.0,4.0,25.0,37.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,19.0,0,54,0,0,0,0,0,37,13,13,canada,0.0,0.0,53.0,0.0,0.0
2020-05-03,0,16,0,0,0,0.0,59.0,13.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,27.0,0,50,0,0,0,0,0,58,16,11,canada,0.0,0.0,33.0,0.0,0.0
2020-05-10,0,20,0,0,0,0.0,13.0,4.0,0.0,0.0,12.0,25.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0,43.0,1,58,0,0,0,0,0,67,10,22,canada,0.0,0.0,28.0,0.0,0.0
2020-05-17,0,13,1,0,0,0.0,22.0,9.0,0.0,4.0,6.0,45.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,32.0,0,48,0,0,0,2,0,45,15,10,canada,0.0,0.0,42.0,0.0,0.0
2020-05-24,0,17,0,0,0,0.0,31.0,9.0,0.0,4.0,0.0,32.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,44.0,0,49,0,0,0,2,0,45,15,5,canada,0.0,0.0,70.0,0.0,0.0
2020-05-31,0,12,0,0,0,4.0,25.0,25.0,0.0,0.0,6.0,18.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,41.0,0,49,0,0,0,0,0,36,20,20,canada,0.0,0.0,33.0,0.0,0.0
2020-06-07,0,16,0,0,0,13.0,18.0,18.0,0.0,4.0,0.0,13.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,40.0,0,45,0,0,0,0,0,56,15,16,canada,0.0,0.0,32.0,0.0,0.0
2020-06-14,0,14,1,0,0,0.0,23.0,5.0,0.0,5.0,0.0,26.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,0,48,0,0,0,0,0,52,17,19,canada,0.0,0.0,50.0,0.0,0.0
2020-06-21,0,15,1,0,0,5.0,42.0,23.0,0.0,0.0,13.0,27.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,55.0,0,36,0,0,0,0,0,44,17,17,canada,0.0,0.0,47.0,0.0,0.0
2020-06-28,0,18,0,0,0,5.0,34.0,5.0,0.0,5.0,7.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,53.0,0,40,0,0,0,0,0,49,36,11,canada,0.0,0.0,25.0,0.0,0.0
2020-07-05,0,12,0,0,0,5.0,14.0,14.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,47,0,0,0,0,0,61,20,9,canada,0.0,0.0,41.0,0.0,0.0
2020-07-12,0,16,0,0,0,5.0,30.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,13.0,0,45,0,0,0,0,0,35,17,13,canada,0.0,0.0,39.0,0.0,0.0
2020-07-19,0,14,0,0,0,0.0,40.0,10.0,0.0,10.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,45,0,0,0,2,0,49,11,17,canada,0.0,0.0,36.0,0.0,0.0
2020-07-26,0,15,1,0,0,10.0,35.0,5.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1,42,0,0,0,2,0,47,17,15,canada,0.0,0.0,25.0,0.0,0.0
2020-08-02,0,16,0,0,0,0.0,40.0,5.0,0.0,10.0,0.0,28.0,0.0,7.0,7.0,0.0,4.0,0.0,0.0,36.0,0,44,0,0,0,0,0,42,31,9,canada,0.0,0.0,36.0,0.0,0.0
2020-08-09,0,14,0,0,0,15.0,44.0,10.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0,40,0,0,0,0,0,55,26,11,canada,0.0,0.0,36.0,0.0,0.0
2020-08-16,0,15,0,0,0,0.0,30.0,10.0,0.0,15.0,7.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,0,42,0,0,0,0,0,33,0,9,canada,0.0,0.0,57.0,0.0,0.0
2020-08-23,0,18,0,0,0,0.0,44.0,10.0,0.0,5.0,7.0,14.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,22.0,0,45,0,0,0,0,0,44,16,15,canada,0.0,0.0,35.0,0.0,0.0
2020-08-30,0,17,0,0,0,0.0,29.0,14.0,0.0,0.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,35.0,0,39,0,0,0,0,0,41,11,9,canada,0.0,0.0,63.0,0.0,0.0
2020-09-06,0,22,0,0,0,0.0,59.0,0.0,0.0,10.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,37,0,0,0,0,0,54,22,13,canada,0.0,0.0,43.0,0.0,0.0
2020-09-13,0,17,0,0,0,0.0,52.0,19.0,0.0,5.0,14.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,26.0,0,50,0,0,0,0,0,69,9,12,canada,0.0,0.0,45.0,0.0,0.0
2020-09-20,0,15,0,0,0,0.0,43.0,14.0,0.0,10.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,51,0,0,0,0,0,57,16,11,canada,0.0,0.0,55.0,0.0,0.0
2020-09-27,0,23,1,0,0,5.0,39.0,20.0,0.0,0.0,0.0,35.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,13.0,0,51,0,0,0,0,0,61,22,13,canada,0.0,0.0,46.0,0.0,0.0
2020-10-04,0,19,0,0,0,0.0,30.0,5.0,0.0,5.0,0.0,21.0,0.0,7.0,14.0,0.0,9.0,0.0,0.0,31.0,0,53,0,0,0,0,0,50,9,13,canada,0.0,0.0,28.0,0.0,0.0
2020-10-11,0,21,0,0,0,11.0,32.0,33.0,0.0,5.0,0.0,46.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,34.0,0,45,0,0,0,2,0,48,20,14,canada,0.0,0.0,58.0,0.0,0.0
2020-10-18,0,17,0,0,0,5.0,48.0,21.0,0.0,16.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,38.0,0,51,0,0,0,0,0,59,18,10,canada,0.0,0.0,49.0,0.0,0.0
2020-10-25,0,19,0,0,0,11.0,42.0,11.0,0.0,5.0,8.0,15.0,0.0,8.0,15.0,0.0,10.0,0.0,0.0,29.0,0,55,0,0,0,0,0,51,14,12,canada,0.0,0.0,42.0,0.0,0.0
2020-11-01,0,23,0,0,0,5.0,28.0,5.0,0.0,5.0,7.0,40.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,21.0,0,42,0,0,0,0,0,44,9,19,canada,0.0,0.0,37.0,0.0,0.0
2020-11-08,0,16,0,0,0,0.0,35.0,10.0,0.0,10.0,7.0,50.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,37.0,0,39,0,0,0,0,0,81,17,13,canada,0.0,0.0,25.0,0.0,0.0
2020-11-15,0,16,1,0,0,5.0,10.0,15.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,36.0,1,41,0,0,0,0,0,55,13,19,canada,0.0,0.0,25.0,0.0,0.0
2020-11-22,0,17,0,0,0,15.0,25.0,10.0,0.0,5.0,0.0,64.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,63.0,0,44,0,0,0,0,0,57,15,9,canada,0.0,0.0,50.0,0.0,0.0
2020-11-29,0,23,0,0,0,5.0,10.0,5.0,0.0,0.0,7.0,93.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,45.0,0,46,0,0,0,2,0,61,7,13,canada,0.0,0.0,47.0,0.0,0.0
2020-12-06,0,21,0,0,0,5.0,36.0,5.0,0.0,5.0,0.0,44.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,51.0,1,47,0,0,0,2,0,61,9,19,canada,0.0,0.0,22.0,0.0,0.0
2020-12-13,0,17,1,0,0,5.0,5.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,46.0,0,50,0,0,0,0,0,55,15,11,canada,0.0,0.0,44.0,0.0,0.0
2020-12-20,0,13,1,0,0,0.0,22.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0,44,0,0,0,0,0,37,4,10,canada,0.0,0.0,36.0,0.0,0.0
2020-12-27,0,12,0,0,0,5.0,37.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,19.0,0,42,0,0,0,0,0,59,2,4,canada,0.0,0.0,57.0,0.0,0.0
2021-01-03,0,24,0,0,0,0.0,20.0,5.0,0.0,0.0,0.0,14.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,40.0,0,47,0,0,0,0,0,63,13,13,canada,0.0,0.0,25.0,0.0,0.0
2021-01-10,0,23,0,0,0,0.0,20.0,5.0,0.0,10.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,0,58,0,0,0,2,0,61,13,22,canada,0.0,0.0,50.0,0.0,0.0
2021-01-17,0,22,0,0,0,0.0,30.0,0.0,0.0,0.0,14.0,29.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0,50,0,0,0,2,0,79,2,24,canada,0.0,0.0,54.0,0.0,0.0
2021-01-24,0,21,0,0,0,0.0,15.0,15.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,52,0,0,0,0,0,36,17,11,canada,0.0,0.0,50.0,0.0,0.0
2021-01-31,0,19,0,0,0,0.0,40.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,23.0,0,52,0,0,0,0,0,56,9,13,canada,0.0,0.0,40.0,0.0,0.0
2021-02-07,0,21,1,0,0,0.0,55.0,20.0,0.0,15.0,0.0,43.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0,58,0,0,0,0,0,45,13,17,canada,0.0,0.0,43.0,0.0,0.0
2021-02-14,0,22,1,0,0,0.0,36.0,10.0,0.0,5.0,0.0,29.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,14.0,0,48,0,0,0,0,0,62,12,8,canada,0.0,0.0,52.0,0.0,0.0
2021-02-21,0,28,1,0,0,0.0,20.0,5.0,0.0,0.0,15.0,29.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,23.0,1,43,0,0,0,0,0,49,8,17,canada,0.0,0.0,33.0,0.0,0.0
2021-02-28,0,16,2,0,0,0.0,36.0,0.0,0.0,10.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,42.0,1,50,0,0,0,0,0,55,4,19,canada,0.0,0.0,41.0,0.0,0.0
2021-03-07,0,20,0,0,0,5.0,41.0,21.0,0.0,5.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,33.0,1,47,0,0,0,0,0,46,21,10,canada,0.0,0.0,52.0,0.0,0.0
2021-03-14,0,23,0,0,0,0.0,29.0,15.0,0.0,5.0,7.0,28.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,9.0,0,52,0,0,0,2,0,51,7,13,canada,0.0,0.0,45.0,0.0,0.0
2021-03-21,0,20,0,0,0,15.0,87.0,10.0,0.0,10.0,7.0,29.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,46.0,1,47,0,0,0,0,0,50,11,10,canada,0.0,0.0,18.0,0.0,0.0
2021-03-28,0,22,1,0,0,5.0,52.0,21.0,0.0,16.0,15.0,37.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,42.0,0,48,0,0,0,0,0,43,4,14,canada,0.0,0.0,41.0,0.0,0.0
2021-04-04,0,21,0,0,0,5.0,82.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,37.0,0,44,0,0,0,0,0,61,11,13,canada,0.0,0.0,48.0,0.0,0.0
2021-04-11,0,19,0,0,0,5.0,50.0,15.0,0.0,15.0,0.0,29.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,73.0,0,48,0,0,0,0,0,32,13,9,canada,0.0,0.0,54.0,0.0,0.0
2021-04-18,0,18,1,0,0,0.0,69.0,5.0,0.0,5.0,0.0,42.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,67.0,0,46,0,0,0,0,0,56,11,15,canada,0.0,0.0,32.0,0.0,0.0
2021-04-25,0,20,1,0,0,0.0,45.0,10.0,0.0,0.0,0.0,43.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,59.0,0,44,0,0,0,0,0,61,15,11,canada,0.0,0.0,18.0,0.0,0.0
2021-05-02,0,18,1,0,0,5.0,35.0,0.0,0.0,5.0,0.0,50.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,27.0,0,46,0,0,0,0,0,56,15,6,canada,0.0,0.0,51.0,0.0,0.0
2021-05-09,0,16,0,0,0,5.0,57.0,26.0,0.0,5.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,41,0,0,0,0,0,48,19,6,canada,0.0,0.0,15.0,0.0,0.0
2021-05-16,0,16,0,0,0,0.0,56.0,10.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,51.0,1,45,0,0,0,0,0,44,15,9,canada,0.0,0.0,33.0,0.0,0.0
2021-05-23,0,20,0,0,0,10.0,62.0,16.0,0.0,5.0,7.0,52.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,56.0,0,51,0,0,0,0,0,44,6,8,canada,0.0,0.0,19.0,0.0,0.0
2021-05-30,0,20,0,0,0,0.0,51.0,10.0,0.0,5.0,7.0,36.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,60.0,0,45,0,0,0,0,0,40,13,8,canada,0.0,0.0,37.0,0.0,0.0
2021-06-06,0,20,0,0,0,5.0,20.0,10.0,0.0,0.0,7.0,58.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,64.0,0,39,0,0,0,0,0,38,19,4,canada,0.0,0.0,29.0,0.0,0.0
2021-06-13,0,17,0,0,0,0.0,35.0,25.0,0.0,5.0,14.0,65.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,32.0,1,42,0,0,0,2,0,38,9,6,canada,0.0,0.0,36.0,0.0,0.0
2021-06-20,0,14,1,0,0,11.0,11.0,21.0,0.0,0.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,39,0,0,0,0,0,55,18,10,canada,0.0,0.0,30.0,0.0,0.0
2021-06-27,0,16,0,0,0,0.0,27.0,11.0,0.0,5.0,0.0,53.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,34.0,1,35,0,0,0,0,0,46,16,2,canada,0.0,0.0,50.0,0.0,0.0
2021-07-04,0,18,1,0,0,5.0,21.0,27.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0,45,0,0,0,0,0,62,4,6,canada,0.0,0.0,39.0,0.0,0.0
2021-07-11,0,15,0,0,0,5.0,22.0,16.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0,37,0,0,0,0,0,38,8,10,canada,0.0,0.0,19.0,0.0,0.0
2021-07-18,0,14,0,0,0,0.0,38.0,11.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,79.0,0,42,0,0,0,0,0,33,4,14,canada,0.0,0.0,31.0,0.0,0.0
2021-07-25,0,21,0,0,0,5.0,38.0,22.0,0.0,5.0,8.0,47.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,84.0,1,42,0,0,0,0,0,45,0,8,canada,0.0,0.0,16.0,0.0,0.0
2021-08-01,0,19,0,0,0,0.0,44.0,0.0,0.0,6.0,8.0,24.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,40.0,0,39,0,0,0,0,0,43,0,4,canada,0.0,0.0,24.0,0.0,0.0
2021-08-08,0,16,0,0,0,11.0,49.0,0.0,0.0,5.0,0.0,47.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,0,44,0,0,0,0,0,51,10,14,canada,0.0,0.0,43.0,0.0,0.0
2021-08-15,0,16,0,0,0,0.0,55.0,27.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,40,0,0,0,0,0,51,8,10,canada,0.0,0.0,39.0,0.0,0.0
2021-08-22,0,19,0,0,0,0.0,23.0,23.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,46,0,0,0,0,0,42,15,2,canada,0.0,0.0,29.0,0.0,0.0
2021-08-29,0,18,0,0,0,0.0,28.0,11.0,0.0,6.0,8.0,65.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,41.0,0,44,0,0,0,0,0,68,11,2,canada,0.0,0.0,57.0,0.0,0.0
2021-09-05,0,17,0,0,0,6.0,40.0,6.0,0.0,11.0,0.0,32.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,0,44,0,0,0,2,0,57,8,8,canada,0.0,0.0,29.0,0.0,0.0
2021-09-12,0,16,1,0,0,6.0,39.0,11.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,43,0,0,0,0,0,40,10,6,canada,0.0,0.0,48.0,0.0,0.0
2021-09-19,0,21,1,0,0,5.0,38.0,32.0,0.0,5.0,0.0,39.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,44.0,1,42,0,0,0,0,0,36,4,14,canada,0.0,0.0,39.0,0.0,0.0
2021-09-26,0,20,0,0,0,6.0,44.0,22.0,0.0,11.0,8.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,0,54,0,0,0,0,0,47,10,12,canada,0.0,0.0,32.0,0.0,0.0
2021-10-03,0,20,0,0,0,0.0,100.0,11.0,0.0,11.0,8.0,95.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,50.0,0,45,0,0,0,0,0,50,10,6,canada,0.0,0.0,40.0,0.0,0.0
2021-10-10,0,19,0,0,0,11.0,50.0,6.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,46,0,0,0,0,0,56,13,8,canada,0.0,0.0,48.0,0.0,0.0
2021-10-17,0,21,1,0,0,0.0,49.0,5.0,0.0,5.0,8.0,62.0,0.0,31.0,8.0,0.0,5.0,0.0,0.0,78.0,0,45,0,0,0,0,0,52,14,16,canada,0.0,0.0,23.0,0.0,0.0
2021-10-24,0,19,0,0,0,0.0,61.0,22.0,0.0,11.0,0.0,55.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,55.0,0,45,0,0,0,2,0,62,6,10,canada,0.0,0.0,32.0,0.0,0.0
2021-10-31,0,23,0,0,0,6.0,45.0,34.0,0.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0,45,0,0,0,0,0,54,10,13,canada,0.0,0.0,36.0,0.0,0.0
2021-11-07,0,21,0,0,0,0.0,43.0,16.0,0.0,11.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0,44,0,0,0,0,0,40,6,2,canada,0.0,0.0,58.0,0.0,0.0
2021-11-14,0,21,1,0,0,5.0,53.0,32.0,0.0,16.0,0.0,68.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1,44,0,0,0,0,0,55,10,6,canada,0.0,0.0,27.0,0.0,0.0
2021-11-21,0,19,0,0,0,5.0,62.0,21.0,0.0,10.0,0.0,96.0,0.0,7.0,15.0,0.0,5.0,0.0,0.0,47.0,1,47,0,0,0,0,0,67,13,10,canada,0.0,0.0,56.0,0.0,0.0
2016-12-04,0,62,0,0,0,4.0,55.0,33.0,0.0,2.0,3.0,64.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,44.0,2,40,0,0,1,0,1,88,0,4,france,0.0,0.0,67.0,0.0,0.0
2016-12-11,0,63,1,0,0,4.0,52.0,37.0,0.0,4.0,6.0,71.0,0.0,11.0,2.0,0.0,9.0,0.0,0.0,54.0,3,43,0,0,1,0,1,99,0,4,france,0.0,0.0,68.0,0.0,0.0
2016-12-18,0,56,0,0,0,3.0,45.0,32.0,0.0,2.0,1.0,70.0,0.0,10.0,1.0,0.0,10.0,0.0,0.0,40.0,1,37,0,0,1,0,1,99,0,4,france,0.0,0.0,50.0,0.0,0.0
2016-12-25,0,55,0,0,0,3.0,41.0,34.0,0.0,1.0,5.0,41.0,0.0,6.0,1.0,0.0,9.0,0.0,0.0,30.0,1,39,0,0,0,0,2,83,0,2,france,0.0,0.0,31.0,0.0,0.0
2017-01-01,0,71,0,0,0,1.0,51.0,30.0,0.0,3.0,1.0,35.0,0.0,12.0,1.0,0.0,5.0,0.0,0.0,27.0,1,39,0,0,0,0,1,79,0,2,france,0.0,0.0,40.0,0.0,0.0
2017-01-08,0,60,1,0,0,3.0,88.0,48.0,0.0,3.0,3.0,46.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,35.0,2,45,0,0,0,0,2,77,0,5,france,0.0,0.0,44.0,0.0,0.0
2017-01-15,0,66,0,0,0,2.0,70.0,37.0,0.0,3.0,6.0,49.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,34.0,2,47,0,0,0,0,1,76,0,7,france,0.0,0.0,42.0,0.0,0.0
2017-01-22,0,58,1,0,0,3.0,60.0,34.0,0.0,4.0,5.0,35.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,30.0,2,50,0,0,0,0,0,78,1,2,france,0.0,0.0,27.0,0.0,0.0
2017-01-29,0,64,0,0,0,2.0,53.0,32.0,0.0,3.0,5.0,33.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,29.0,2,41,0,0,0,1,1,79,0,2,france,0.0,0.0,23.0,0.0,0.0
2017-02-05,0,63,1,0,0,3.0,49.0,37.0,0.0,1.0,5.0,45.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,35.0,1,36,0,0,0,0,1,71,0,3,france,0.0,0.0,22.0,0.0,0.0
2017-02-12,0,63,1,0,0,2.0,48.0,22.0,0.0,3.0,3.0,34.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,38.0,3,37,0,0,0,1,1,80,0,2,france,0.0,0.0,36.0,0.0,0.0
2017-02-19,0,67,0,0,0,1.0,55.0,24.0,0.0,4.0,5.0,31.0,0.0,12.0,1.0,0.0,4.0,0.0,0.0,34.0,4,41,0,0,0,0,1,79,0,6,france,0.0,0.0,30.0,0.0,0.0
2017-02-26,0,68,0,0,0,4.0,60.0,28.0,0.0,5.0,0.0,36.0,0.0,14.0,1.0,0.0,3.0,0.0,0.0,37.0,3,42,0,0,0,0,1,77,0,3,france,0.0,0.0,41.0,0.0,0.0
