date,accessoires mode femme,alimentaire,barrettes,beauté et hygiène,bracelets et boucles d'oreille,chaussure pour homme,chaussures femme,chaussures homme,chaussures pour enfants garçon,chaussures pour femme,chaussures pour homme,chemise homme,complet nourrissons,complément alimentaire,ensemble pour homme,hygiène et soins du corps,montres homme,pendentif et boucle d'oreille,petits électroménagers,robe femme,robe pour femme,roman,sac usage mixte,sacs à mains,soins du corps,soins esthétiques,tenue pour homme,thé,électroménagers,e-commerce,country,eventail pour femme,grand électroménager,high tech,hygiène et beauté,hygiène et ménage
2021-03-07,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-03-14,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-03-21,0,0,0,0,0,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-03-28,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-04-04,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-04-11,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-04-18,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-04-25,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,43,mozambique,,,,,
2021-05-02,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-05-09,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-05-16,0,100,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,86,mozambique,,,,,
2021-05-23,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-05-30,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-06-06,0,0,0,0,0,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-06-13,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-06-20,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-06-27,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-07-04,0,0,0,0,0,,,,,,,,,,,,,,,,0,38,0,0,0,0,0,0,0,47,mozambique,,,,,
2021-07-11,0,0,0,0,0,,,,,,,,,,,,,,,,0,19,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-07-18,0,0,0,0,0,,,,,,,,,,,,,,,,0,20,0,0,0,0,0,0,0,49,mozambique,,,,,
2021-07-25,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-08-01,0,0,0,0,0,,,,,,,,,,,,,,,,0,36,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-08-08,0,0,0,0,0,,,,,,,,,,,,,,,,0,36,0,0,0,0,0,0,0,45,mozambique,,,,,
2021-08-15,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-08-22,0,0,0,0,0,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-08-29,0,0,0,0,0,,,,,,,,,,,,,,,,0,18,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-09-05,0,0,0,0,0,,,,,,,,,,,,,,,,0,19,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-09-12,0,0,0,0,0,,,,,,,,,,,,,,,,0,35,0,0,0,0,0,0,0,44,mozambique,,,,,
2021-09-19,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,45,mozambique,,,,,
2021-09-26,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,88,mozambique,,,,,
2021-10-03,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-10-10,0,0,0,0,0,,,,,,,,,,,,,,,,0,19,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-10-17,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-10-24,0,0,0,0,0,,,,,,,,,,,,,,,,0,25,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-10-31,0,0,0,0,0,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-11-07,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-11-14,0,0,0,0,0,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,mozambique,,,,,
2021-11-21,0,0,0,0,0,,,,,,,,,,,,,,,,0,18,0,0,0,0,0,0,0,0,mozambique,,,,,
2016-12-04,0,11,0,0,0,0.0,0.0,27.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,12,0,0,0,0,0,0,0,42,senegal,0.0,0.0,0.0,0.0,0.0
2016-12-11,0,23,0,0,0,0.0,57.0,28.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4,22,0,0,0,0,0,22,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2016-12-18,0,0,0,0,0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,0,0,0,0,0,45,0,45,senegal,0.0,0.0,0.0,0.0,0.0
2016-12-25,0,12,0,0,0,0.0,0.0,61.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-01-01,0,23,0,0,0,0.0,28.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,22,0,0,0,0,0,44,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-01-08,0,33,0,0,0,0.0,54.0,27.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,21,0,0,0,0,0,63,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-01-15,0,21,0,0,0,0.0,51.0,51.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-01-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,0,0,0,0,0,0,42,senegal,0.0,0.0,0.0,0.0,0.0
2017-01-29,0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,25,0,0,0,0,0,43,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-02-05,0,22,0,0,0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,0,0,0,0,64,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-02-12,0,66,0,0,0,0.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,24,0,0,0,0,0,42,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-02-19,0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,32,0,0,0,0,0,20,0,20,senegal,0.0,0.0,0.0,0.0,0.0
2017-02-26,0,65,0,0,0,0.0,0.0,26.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,0,0,0,0,21,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-03-05,0,42,0,0,0,0.0,26.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,24,0,0,0,0,0,81,0,0,senegal,0.0,0.0,41.0,0.0,0.0
2017-03-12,0,22,0,0,0,0.0,53.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,57,0,0,0,0,0,41,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-03-19,0,11,0,0,0,0.0,27.0,27.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,41,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-03-26,0,100,0,0,0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,21,0,0,0,0,0,42,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-04-02,0,11,0,0,0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0,8,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-04-09,0,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,33,0,0,0,0,0,0,0,21,senegal,0.0,0.0,0.0,0.0,0.0
2017-04-16,0,22,0,0,0,0.0,55.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,42,0,0,0,0,0,21,0,0,senegal,0.0,0.0,44.0,0.0,0.0
2017-04-23,0,11,0,0,0,0.0,0.0,26.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-04-30,0,11,0,0,0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46,0,0,0,0,0,63,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-05-07,0,76,0,0,0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,0,0,0,0,83,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-05-14,0,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,0,0,0,46,0,23,senegal,0.0,0.0,0.0,0.0,0.0
2017-05-21,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5,53,0,0,0,0,0,24,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-05-28,0,54,0,0,0,0.0,0.0,33.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0,0,0,0,26,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-06-04,0,26,0,0,0,0.0,32.0,32.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,0,0,0,50,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-06-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,67,0,0,0,0,0,0,0,24,senegal,0.0,0.0,0.0,0.0,0.0
2017-06-18,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,53,0,0,0,0,0,24,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-06-25,0,27,0,0,0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,76,0,0,0,0,0,52,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-07-02,0,25,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-07-09,0,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,0,0,0,0,0,24,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-07-16,0,36,0,0,0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,5,0,0,0,0,0,69,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-07-23,0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,14,0,0,0,0,0,23,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-07-30,0,36,0,0,0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-08-06,0,24,0,0,0,0.0,30.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,0,23,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-08-13,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-08-20,0,12,0,0,0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-08-27,0,0,0,0,0,0.0,0.0,37.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-09-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,0,0,0,29,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-09-10,0,28,0,0,0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,10,0,0,0,0,0,53,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-09-17,0,56,0,0,0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,54,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-09-24,0,28,0,0,0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0,0,0,54,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-10-08,0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-10-15,0,14,0,0,0,0.0,0.0,34.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0,0,0,0,0,27,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-10-22,0,14,0,0,0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,52,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-10-29,0,41,0,0,0,0.0,0.0,34.0,0.0,0.0,0.0,83.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,53,0,26,senegal,0.0,0.0,0.0,0.0,0.0
2017-11-05,0,70,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,16,0,0,0,0,0,80,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-11-12,0,67,0,0,0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5,30,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-11-19,0,12,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,0,0,0,0,24,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-11-26,0,13,0,0,0,0.0,32.0,32.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,0,0,0,0,75,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-12-03,0,51,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0,24,0,0,0,0,0,49,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-12-10,0,62,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,19,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-12-17,0,25,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,0,0,0,24,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-12-24,0,41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2017-12-31,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0,0,0,0,0,24,0,0,senegal,0.0,0.0,100.0,0.0,0.0
2018-01-07,0,24,0,0,0,0.0,0.0,30.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,45,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-01-14,0,35,0,0,0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,26,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-01-21,0,70,0,0,0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,0,0,0,0,0,45,0,0,senegal,0.0,0.0,46.0,0.0,0.0
2018-01-28,0,24,0,0,0,0.0,58.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4,22,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-02-04,0,24,0,0,0,0.0,29.0,29.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,0,0,0,46,0,0,senegal,0.0,0.0,47.0,0.0,0.0
2018-02-11,0,36,0,0,0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,0,0,0,0,0,45,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-02-18,0,71,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0,18,0,0,0,0,0,22,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-02-25,0,35,0,0,0,0.0,0.0,29.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,22,0,0,0,0,0,22,0,22,senegal,0.0,0.0,0.0,0.0,0.0
2018-03-04,0,60,0,0,0,0.0,29.0,29.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,9,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-03-11,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,23,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-03-18,0,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-03-25,0,48,0,0,0,0.0,29.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,4,0,0,0,0,0,23,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-04-01,0,13,0,0,0,0.0,0.0,32.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,0,0,50,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-04-08,0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,0,0,0,0,0,47,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-04-15,0,12,0,0,0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,0,0,0,0,0,47,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-04-22,0,62,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,37,0,0,0,0,0,71,0,24,senegal,0.0,0.0,0.0,0.0,0.0
2018-04-29,0,63,0,0,0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,0,0,0,0,0,24,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-05-06,0,0,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0,0,0,0,0,24,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-05-13,0,53,0,0,0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0,45,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-05-20,0,14,0,0,0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0,21,0,0,0,0,0,53,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-05-27,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,0,0,0,0,0,24,0,24,senegal,0.0,0.0,0.0,0.0,0.0
2018-06-03,0,63,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0,37,0,0,0,0,0,72,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-06-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,0,0,0,0,0,74,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-06-17,0,0,0,0,0,0.0,28.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,43,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-06-24,0,12,0,0,0,0.0,60.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,14,0,0,0,0,0,70,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-07-01,0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,46,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-07-08,0,24,0,0,0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0,0,0,0,0,23,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-07-15,0,51,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0,28,0,0,0,0,0,48,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-07-22,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-07-29,0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,0,0,0,24,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-08-05,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,0,23,senegal,0.0,0.0,0.0,0.0,0.0
2018-08-12,0,38,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,5,0,0,0,0,0,48,0,24,senegal,0.0,0.0,0.0,0.0,0.0
2018-08-19,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,17,0,0,0,0,0,28,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-08-26,0,12,0,0,0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
2018-09-02,0,37,0,0,0,0.0,30.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,23,0,0,0,0,0,47,0,24,senegal,0.0,0.0,0.0,0.0,0.0
2018-09-09,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,14,0,0,0,0,0,0,0,0,senegal,0.0,0.0,0.0,0.0,0.0
